<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
EURJPY,20040414,00:00:00,127.3000,127.2600,130.2600,129.8600
EURJPY,20040415,00:00:00,129.8500,129.1800,130.1700,129.4700
EURJPY,20040416,00:00:00,129.4600,128.9400,130.3800,129.2500
EURJPY,20040419,00:00:00,129.4800,129.3700,130.6500,130.1200
EURJPY,20040420,00:00:00,130.1000,128.3300,130.5800,128.9000
EURJPY,20040421,00:00:00,128.8500,128.5700,129.9400,129.5100
EURJPY,20040422,00:00:00,129.5100,128.9200,130.4000,130.2700
EURJPY,20040423,00:00:00,130.2800,128.8400,130.9900,129.0200
EURJPY,20040426,00:00:00,128.7800,128.2600,129.2100,128.9100
EURJPY,20040427,00:00:00,128.9000,128.4200,130.6900,130.5200
EURJPY,20040428,00:00:00,130.5100,129.5700,130.8900,130.3900
EURJPY,20040429,00:00:00,130.3500,130.1900,131.7000,131.4500
EURJPY,20040430,00:00:00,131.4500,131.3400,132.4900,132.3900
EURJPY,20040503,00:00:00,132.4100,131.3400,132.4900,131.5800
EURJPY,20040504,00:00:00,131.5900,131.4600,132.9900,132.3800
EURJPY,20040505,00:00:00,132.3700,131.4900,132.8700,132.1700
EURJPY,20040506,00:00:00,132.1900,132.0200,133.2500,132.5900
EURJPY,20040507,00:00:00,132.6000,132.4500,134.0300,133.3800
EURJPY,20040510,00:00:00,133.3700,133.1200,135.2200,134.7000
EURJPY,20040511,00:00:00,134.6800,134.0100,134.8600,134.0300
EURJPY,20040512,00:00:00,134.0200,133.3000,134.9700,134.4300
EURJPY,20040513,00:00:00,134.4300,134.3600,135.8200,135.3200
EURJPY,20040514,00:00:00,135.3000,134.8300,135.8800,135.7200
EURJPY,20040517,00:00:00,135.7600,135.4300,137.5400,137.4100
EURJPY,20040518,00:00:00,137.4100,135.8200,137.8500,136.4600
EURJPY,20040519,00:00:00,136.4600,135.1100,136.4700,135.6800
EURJPY,20040520,00:00:00,135.6200,134.4900,136.2200,134.7400
EURJPY,20040521,00:00:00,134.7800,134.2900,135.2200,134.6400
EURJPY,20040524,00:00:00,134.4900,134.3200,135.6800,135.5800
EURJPY,20040525,00:00:00,135.5900,135.1500,136.2700,135.2800
EURJPY,20040526,00:00:00,135.2700,134.7700,135.5400,135.3500
EURJPY,20040527,00:00:00,135.3500,135.2300,136.3400,136.0600
EURJPY,20040528,00:00:00,136.0500,134.3000,136.2700,134.6800
EURJPY,20040531,00:00:00,134.9200,133.0400,135.0900,133.4200
EURJPY,20040601,00:00:00,133.4100,133.3900,135.5600,135.2000
EURJPY,20040602,00:00:00,135.1900,134.2000,135.9900,134.3200
EURJPY,20040603,00:00:00,134.3100,134.0900,136.2600,135.6700
EURJPY,20040604,00:00:00,135.6500,135.2500,136.6200,136.4200
EURJPY,20040607,00:00:00,136.3700,134.8900,136.6700,135.0100
EURJPY,20040608,00:00:00,135.0200,134.4300,135.4600,134.4500
EURJPY,20040609,00:00:00,134.4700,132.0400,134.5100,132.6900
EURJPY,20040610,00:00:00,132.6500,131.5600,133.0800,132.3100
EURJPY,20040611,00:00:00,132.2900,131.9300,132.5100,132.2400
EURJPY,20040614,00:00:00,132.1900,131.7500,134.4000,133.8800
EURJPY,20040615,00:00:00,133.8800,132.6900,134.4400,133.1000
EURJPY,20040616,00:00:00,133.1100,131.9900,133.2000,132.0700
EURJPY,20040617,00:00:00,132.0500,131.3700,132.3900,131.9100
EURJPY,20040618,00:00:00,131.9200,131.0800,132.1600,132.0800
EURJPY,20040621,00:00:00,131.9100,130.8400,132.0500,131.9300
EURJPY,20040622,00:00:00,131.9400,130.9300,132.3800,132.1200
EURJPY,20040623,00:00:00,132.1300,131.0400,132.3800,131.1600
EURJPY,20040624,00:00:00,131.1700,130.1200,131.1800,130.4400
EURJPY,20040625,00:00:00,130.4500,130.2100,131.0400,130.8500
EURJPY,20040628,00:00:00,130.8500,130.7100,131.7700,131.5000
EURJPY,20040629,00:00:00,131.5000,130.6900,132.1200,130.7600
EURJPY,20040630,00:00:00,130.7600,130.7200,133.3700,132.6000
EURJPY,20040701,00:00:00,132.5900,131.2600,132.6300,131.7900
EURJPY,20040702,00:00:00,131.7700,131.7200,133.8100,133.4700
EURJPY,20040705,00:00:00,133.5600,133.4300,134.1000,134.0600
EURJPY,20040706,00:00:00,134.0600,133.7900,134.8600,134.5100
EURJPY,20040707,00:00:00,134.5000,133.8800,134.6400,134.3500
EURJPY,20040708,00:00:00,134.3500,134.0900,134.9900,134.9500
EURJPY,20040709,00:00:00,134.9700,133.8500,134.9700,134.4200
EURJPY,20040712,00:00:00,133.8700,133.4400,134.3900,134.3100
EURJPY,20040713,00:00:00,134.3100,133.8200,134.8500,133.9400
EURJPY,20040714,00:00:00,133.9300,133.6500,135.3000,135.1600
EURJPY,20040715,00:00:00,135.1500,134.8900,135.7200,135.6800
EURJPY,20040716,00:00:00,135.6800,134.9800,135.7600,135.3400
EURJPY,20040719,00:00:00,135.4000,134.1200,135.5200,134.6600
EURJPY,20040720,00:00:00,134.6700,133.7100,135.3800,133.7200
EURJPY,20040721,00:00:00,133.6500,133.5200,134.7700,134.7600
EURJPY,20040722,00:00:00,134.7600,134.0600,134.8100,134.4500
EURJPY,20040723,00:00:00,134.4700,133.0900,134.6600,133.2600
EURJPY,20040726,00:00:00,133.3100,132.8100,133.7200,133.5000
EURJPY,20040727,00:00:00,133.5100,133.1900,134.1000,133.6800
EURJPY,20040728,00:00:00,133.7000,133.6200,134.9300,134.6200
EURJPY,20040729,00:00:00,134.6200,134.4900,135.3700,134.8700
EURJPY,20040730,00:00:00,134.8900,133.6400,135.0500,133.6900
EURJPY,20040802,00:00:00,134.0500,133.0900,134.1900,133.2200
EURJPY,20040803,00:00:00,133.2300,132.8400,133.5900,133.3300
EURJPY,20040804,00:00:00,133.3400,133.2300,134.2700,133.8400
EURJPY,20040805,00:00:00,133.8800,133.6900,134.8500,134.6800
EURJPY,20040806,00:00:00,134.6800,134.4300,135.6100,135.6000
EURJPY,20040809,00:00:00,135.5800,135.1900,135.8700,135.7900
EURJPY,20040810,00:00:00,135.7900,135.5300,136.5400,136.1400
EURJPY,20040811,00:00:00,136.1500,135.1300,136.3600,135.5000
EURJPY,20040812,00:00:00,135.4900,135.1500,136.1000,135.7300
EURJPY,20040813,00:00:00,135.7300,135.6400,136.9800,136.9000
EURJPY,20040816,00:00:00,136.7300,136.1200,137.0500,136.4500
EURJPY,20040817,00:00:00,136.4500,135.5200,136.6500,135.6400
EURJPY,20040818,00:00:00,135.6600,134.7000,135.9300,134.9300
EURJPY,20040819,00:00:00,134.9300,134.8600,135.4600,135.2700
EURJPY,20040820,00:00:00,135.2800,134.3000,135.4900,134.4900
EURJPY,20040823,00:00:00,134.3900,133.2200,134.5700,133.3000
EURJPY,20040824,00:00:00,133.3000,132.0300,133.5500,132.4200
EURJPY,20040825,00:00:00,132.4000,132.0600,133.5500,133.0300
EURJPY,20040826,00:00:00,133.0300,132.3300,133.1800,132.7300
EURJPY,20040827,00:00:00,132.7300,131.5600,132.8500,131.7200
EURJPY,20040830,00:00:00,131.6500,131.5800,132.7100,132.4300
EURJPY,20040831,00:00:00,132.4400,132.2200,133.4600,132.9200
EURJPY,20040901,00:00:00,132.8900,132.7300,133.6900,133.3700
EURJPY,20040902,00:00:00,133.3800,132.7600,133.5800,133.2000
EURJPY,20040903,00:00:00,133.1900,132.4000,133.5700,133.2600
EURJPY,20040906,00:00:00,133.3000,132.6500,133.4200,132.9100
EURJPY,20040907,00:00:00,132.9200,132.0100,132.9500,132.3800
EURJPY,20040908,00:00:00,132.3900,131.7900,133.2900,133.2500
EURJPY,20040909,00:00:00,133.1900,133.0100,134.0500,133.9800
EURJPY,20040910,00:00:00,133.9900,133.9000,134.9000,134.4000
EURJPY,20040913,00:00:00,134.3400,134.1500,135.0700,134.8800
EURJPY,20040914,00:00:00,134.8900,134.0800,135.0800,134.2800
EURJPY,20040915,00:00:00,134.2900,133.6100,134.3400,133.6900
EURJPY,20040916,00:00:00,133.7000,133.0700,133.7800,133.5300
EURJPY,20040917,00:00:00,133.5500,133.3500,134.4400,133.8200
EURJPY,20040920,00:00:00,133.7900,133.1400,134.0400,133.7100
EURJPY,20040921,00:00:00,133.7000,133.6800,135.4600,135.2900
EURJPY,20040922,00:00:00,135.2900,135.1100,135.7100,135.6800
EURJPY,20040923,00:00:00,135.6900,135.5700,136.4900,135.9000
EURJPY,20040924,00:00:00,135.8800,135.5500,136.4300,135.6800
EURJPY,20040927,00:00:00,135.7300,135.7100,136.9200,136.8200
EURJPY,20040928,00:00:00,136.8200,136.6400,137.5200,137.2400
EURJPY,20040929,00:00:00,137.2300,136.2900,137.2600,136.7300
EURJPY,20040930,00:00:00,136.7400,136.3900,137.3900,136.8200
EURJPY,20041001,00:00:00,136.8300,136.5500,137.1800,137.0600
EURJPY,20041004,00:00:00,137.1400,136.0300,137.3200,136.1700
EURJPY,20041005,00:00:00,136.1600,135.8600,136.9700,136.8900
EURJPY,20041006,00:00:00,136.9100,136.3600,137.0100,136.6800
EURJPY,20041007,00:00:00,136.6600,136.4800,136.9100,136.5400
EURJPY,20041008,00:00:00,136.5200,135.7800,136.7300,135.8300
EURJPY,20041011,00:00:00,136.0000,135.1700,136.0000,135.3500
EURJPY,20041012,00:00:00,135.3600,135.0000,135.7200,135.1600
EURJPY,20041013,00:00:00,135.1500,134.5700,135.5700,135.4700
EURJPY,20041014,00:00:00,135.4700,135.2200,135.9200,135.7200
EURJPY,20041015,00:00:00,135.7400,135.4300,136.3700,136.2200
EURJPY,20041018,00:00:00,136.2700,136.2200,136.8600,136.4500
EURJPY,20041019,00:00:00,136.4400,135.4900,136.5600,135.6100
EURJPY,20041020,00:00:00,135.6100,135.6000,136.6200,136.2500
EURJPY,20041021,00:00:00,136.2200,135.3600,136.3500,135.6400
EURJPY,20041022,00:00:00,135.6400,135.4800,136.0100,135.8900
EURJPY,20041025,00:00:00,136.4200,135.7300,136.8500,136.6000
EURJPY,20041026,00:00:00,136.6100,135.7100,136.9400,136.3100
EURJPY,20041027,00:00:00,136.3400,135.1900,136.4700,135.3300
EURJPY,20041028,00:00:00,135.3700,134.8200,135.5500,135.4100
EURJPY,20041029,00:00:00,135.4100,134.9000,135.5200,135.3900
EURJPY,20041101,00:00:00,135.6100,135.3300,136.0500,135.7600
EURJPY,20041102,00:00:00,135.7600,134.7100,135.8600,135.1200
EURJPY,20041103,00:00:00,135.1200,134.6500,136.2300,136.2200
EURJPY,20041104,00:00:00,136.2300,136.0100,136.7600,136.4800
EURJPY,20041105,00:00:00,136.4800,136.0000,136.9700,136.9100
EURJPY,20041108,00:00:00,136.8100,136.1700,136.9400,136.2400
EURJPY,20041109,00:00:00,136.2500,136.1800,136.6800,136.2900
EURJPY,20041110,00:00:00,136.2800,136.2700,138.2600,137.8900
EURJPY,20041111,00:00:00,137.9100,137.5000,137.9300,137.5100
EURJPY,20041112,00:00:00,137.5100,136.5800,137.8000,136.9200
EURJPY,20041115,00:00:00,137.0300,136.0400,137.0700,136.2700
EURJPY,20041116,00:00:00,136.2700,136.2000,136.8100,136.5100
EURJPY,20041117,00:00:00,136.5200,135.2900,136.7300,135.6600
EURJPY,20041118,00:00:00,135.6400,134.8700,135.8900,134.9300
EURJPY,20041119,00:00:00,134.9200,134.0400,135.1800,134.3100
EURJPY,20041122,00:00:00,134.4600,134.1400,134.7300,134.4900
EURJPY,20041123,00:00:00,134.4900,134.2600,135.5200,135.2900
EURJPY,20041124,00:00:00,135.3200,135.0300,135.7700,135.6200
EURJPY,20041125,00:00:00,135.6200,135.0600,136.0200,135.9300
EURJPY,20041126,00:00:00,135.9000,135.6700,136.5500,136.3600
EURJPY,20041129,00:00:00,136.3000,136.0300,136.6300,136.5000
EURJPY,20041130,00:00:00,136.5200,136.3300,136.9300,136.9100
EURJPY,20041201,00:00:00,136.9100,136.5900,137.0700,136.9500
EURJPY,20041202,00:00:00,136.9500,136.2300,136.9800,136.8700
EURJPY,20041203,00:00:00,136.8700,136.7000,137.5100,137.3800
EURJPY,20041206,00:00:00,137.2200,137.0800,138.6600,138.2100
EURJPY,20041207,00:00:00,138.2000,137.6000,138.3900,138.1100
EURJPY,20041208,00:00:00,138.1000,137.8100,138.9900,138.7000
EURJPY,20041209,00:00:00,138.7100,138.4700,139.3700,139.2500
EURJPY,20041210,00:00:00,139.2500,139.0600,139.8400,139.0800
EURJPY,20041213,00:00:00,139.2700,138.9000,139.6000,139.4100
EURJPY,20041214,00:00:00,139.4000,139.2900,140.4700,140.3000
EURJPY,20041215,00:00:00,140.3000,139.3100,140.3200,139.6500
EURJPY,20041216,00:00:00,139.6600,138.4300,140.0900,138.6400
EURJPY,20041217,00:00:00,138.6400,138.3200,138.8400,138.5500
EURJPY,20041220,00:00:00,138.7200,138.6300,139.6800,139.5300
EURJPY,20041221,00:00:00,139.5300,138.8900,139.9300,139.5200
EURJPY,20041222,00:00:00,139.5500,139.0700,139.5900,139.5400
EURJPY,20041223,00:00:00,139.5500,139.1900,140.0000,139.9200
EURJPY,20041224,00:00:00,139.9400,139.8500,140.3300,140.2600
EURJPY,20041227,00:00:00,140.3000,140.0300,140.7300,140.3000
EURJPY,20041228,00:00:00,140.3200,140.1000,140.6000,140.2700
EURJPY,20041229,00:00:00,140.2600,140.1200,141.5300,141.2000
EURJPY,20041230,00:00:00,141.1900,140.3700,141.5800,140.5600
EURJPY,20041231,00:00:00,140.5500,138.7600,140.5800,138.9300
EURJPY,20050103,00:00:00,139.1500,138.1200,139.3100,138.4700
EURJPY,20050104,00:00:00,138.4500,137.8300,138.9600,138.6200
EURJPY,20050105,00:00:00,138.6100,137.7700,138.9400,138.1600
EURJPY,20050106,00:00:00,138.1900,137.9000,138.5800,138.3100
EURJPY,20050107,00:00:00,138.2700,136.5700,138.3100,136.7500
EURJPY,20050110,00:00:00,136.8100,136.2300,137.0200,136.5100
EURJPY,20050111,00:00:00,136.5400,135.3700,136.9600,135.6000
EURJPY,20050112,00:00:00,135.5800,135.0600,136.1100,135.6800
EURJPY,20050113,00:00:00,135.7000,135.1100,136.1500,135.3400
EURJPY,20050114,00:00:00,135.3400,133.3100,135.4500,133.6700
EURJPY,20050117,00:00:00,133.7200,133.2600,133.9800,133.3600
EURJPY,20050118,00:00:00,133.3400,133.0000,134.3600,133.0200
EURJPY,20050119,00:00:00,133.0200,132.9900,134.3400,133.7300
EURJPY,20050120,00:00:00,133.7500,133.0700,134.2500,133.9600
EURJPY,20050121,00:00:00,133.9700,133.8000,134.8100,134.0300
EURJPY,20050124,00:00:00,134.1000,133.8000,134.7300,133.9200
EURJPY,20050125,00:00:00,133.9100,133.6100,135.3300,134.8800
EURJPY,20050126,00:00:00,134.8700,134.2200,134.9400,134.8300
EURJPY,20050127,00:00:00,134.8300,133.7700,135.4500,134.0600
EURJPY,20050128,00:00:00,134.0900,133.9700,135.0900,134.8500
EURJPY,20050131,00:00:00,134.9000,134.5100,135.2800,135.1400
EURJPY,20050201,00:00:00,135.1400,135.0700,135.5200,135.1700
EURJPY,20050202,00:00:00,135.2100,134.8900,135.7800,135.1400
EURJPY,20050203,00:00:00,135.1300,135.0400,135.7600,135.5700
EURJPY,20050204,00:00:00,135.5500,133.7600,135.5900,133.8700
EURJPY,20050207,00:00:00,134.4200,133.5900,134.5100,133.6800
EURJPY,20050208,00:00:00,133.6700,133.6600,135.2000,135.0400
EURJPY,20050209,00:00:00,135.0200,134.6500,135.4700,135.2100
EURJPY,20050210,00:00:00,135.2200,135.1600,136.3200,136.2400
EURJPY,20050211,00:00:00,136.2400,135.7900,136.3000,136.0800
EURJPY,20050214,00:00:00,135.8700,135.3800,136.3900,136.3000
EURJPY,20050215,00:00:00,136.3100,135.5600,136.5700,135.9600
EURJPY,20050216,00:00:00,135.9600,135.9600,137.4000,137.2600
EURJPY,20050217,00:00:00,137.2500,137.2200,138.0400,137.9800
EURJPY,20050218,00:00:00,137.9800,137.4600,138.2900,138.0600
EURJPY,20050221,00:00:00,138.0500,137.6200,138.1800,137.6900
EURJPY,20050222,00:00:00,137.7000,137.1100,138.1200,138.0600
EURJPY,20050223,00:00:00,138.0600,138.0200,138.8100,138.6000
EURJPY,20050224,00:00:00,138.6000,138.4400,139.3100,139.0300
EURJPY,20050225,00:00:00,139.0400,138.5300,139.3500,139.2600
EURJPY,20050228,00:00:00,139.3300,138.0100,139.3800,138.1800
EURJPY,20050301,00:00:00,138.1700,137.4700,138.2700,137.6000
EURJPY,20050302,00:00:00,137.6000,137.3100,137.9500,137.6000
EURJPY,20050303,00:00:00,137.5900,137.5800,138.1200,137.9600
EURJPY,20050304,00:00:00,137.9700,137.9500,138.6800,138.6700
EURJPY,20050307,00:00:00,138.6700,138.3500,138.9800,138.9300
EURJPY,20050308,00:00:00,138.9300,138.7300,139.7700,139.6000
EURJPY,20050309,00:00:00,139.5800,138.6500,139.8500,139.2500
EURJPY,20050310,00:00:00,139.2500,139.1000,139.9400,139.7100
EURJPY,20050311,00:00:00,139.7000,139.4500,140.0300,139.8900
EURJPY,20050314,00:00:00,139.8900,139.7100,140.6900,140.1700
EURJPY,20050315,00:00:00,140.1700,138.9000,140.2900,139.1100
EURJPY,20050316,00:00:00,139.1300,138.8500,139.9200,139.7800
EURJPY,20050317,00:00:00,139.7800,139.4800,140.0100,139.8400
EURJPY,20050318,00:00:00,139.8300,139.1400,140.1700,139.4000
EURJPY,20050321,00:00:00,139.4100,138.3000,139.4800,138.4800
EURJPY,20050322,00:00:00,138.4800,137.8600,138.8100,138.1000
EURJPY,20050323,00:00:00,138.0900,137.3600,138.1700,137.6000
EURJPY,20050324,00:00:00,137.6100,137.5100,138.5200,137.6700
EURJPY,20050325,00:00:00,137.6700,137.5500,137.9400,137.7900
EURJPY,20050328,00:00:00,137.8200,137.6200,138.2600,138.1900
EURJPY,20050329,00:00:00,138.2100,138.1600,139.0600,139.0000
EURJPY,20050330,00:00:00,138.9800,138.7000,139.3500,138.8800
EURJPY,20050331,00:00:00,138.8700,138.3000,139.1000,138.8800
EURJPY,20050401,00:00:00,138.8900,138.5500,139.4300,138.8700
EURJPY,20050404,00:00:00,138.6900,138.6800,139.3600,139.1700
EURJPY,20050405,00:00:00,139.1700,138.9800,139.4500,139.1400
EURJPY,20050406,00:00:00,139.1300,138.9000,139.9400,139.8400
EURJPY,20050407,00:00:00,139.8300,139.5600,140.0900,139.6100
EURJPY,20050408,00:00:00,139.6000,139.0700,140.0700,140.0000
EURJPY,20050411,00:00:00,140.0100,139.6200,140.2400,139.8700
EURJPY,20050412,00:00:00,139.8800,139.0700,140.0100,139.1400
EURJPY,20050413,00:00:00,139.1300,138.2800,139.2400,138.6500
EURJPY,20050414,00:00:00,138.6500,138.3700,138.9100,138.5800
EURJPY,20050415,00:00:00,138.5600,138.4300,139.3000,139.2200
EURJPY,20050418,00:00:00,139.0100,138.8100,140.0300,139.8600
EURJPY,20050419,00:00:00,139.8400,139.2900,139.9900,139.4600
EURJPY,20050420,00:00:00,139.5000,139.2700,139.9200,139.8900
EURJPY,20050421,00:00:00,139.8700,139.3500,140.4800,139.5500
EURJPY,20050422,00:00:00,139.5500,138.1000,139.5900,138.4900
EURJPY,20050425,00:00:00,137.7900,137.0000,138.0100,137.3600
EURJPY,20050426,00:00:00,137.3500,137.1900,137.8800,137.8000
EURJPY,20050427,00:00:00,137.8100,136.7100,137.9300,136.8700
EURJPY,20050428,00:00:00,136.8400,136.4300,137.3300,136.9100
EURJPY,20050429,00:00:00,136.9000,134.7900,136.9400,134.9200
EURJPY,20050502,00:00:00,135.1100,134.8200,135.6200,135.1000
EURJPY,20050503,00:00:00,135.0800,134.8800,135.6500,135.1200
EURJPY,20050504,00:00:00,135.1200,134.9200,135.7600,135.4000
EURJPY,20050505,00:00:00,135.3900,134.9000,135.5900,135.4000
EURJPY,20050506,00:00:00,135.3600,134.3800,135.9000,134.6100
EURJPY,20050509,00:00:00,134.6900,134.6500,135.9600,135.8900
EURJPY,20050510,00:00:00,135.8800,135.6000,136.0300,135.9100
EURJPY,20050511,00:00:00,135.9000,135.0000,136.2100,135.5200
EURJPY,20050512,00:00:00,135.5100,135.2500,135.8500,135.4100
EURJPY,20050513,00:00:00,135.4300,135.1000,135.6700,135.5200
EURJPY,20050516,00:00:00,135.4500,134.8400,135.9000,135.1000
EURJPY,20050517,00:00:00,135.1200,134.5300,135.6400,135.4400
EURJPY,20050518,00:00:00,135.4200,135.2400,135.8900,135.6800
EURJPY,20050519,00:00:00,135.7100,135.4700,136.1700,136.0000
EURJPY,20050520,00:00:00,135.9900,135.6100,136.1200,135.7900
EURJPY,20050523,00:00:00,135.7000,135.2800,135.8600,135.3300
EURJPY,20050524,00:00:00,135.3300,135.0500,135.5900,135.3500
EURJPY,20050525,00:00:00,135.3500,135.0300,135.8700,135.6100
EURJPY,20050526,00:00:00,135.6100,134.9200,135.9900,135.0500
EURJPY,20050527,00:00:00,135.0400,134.9500,135.8300,135.7700
EURJPY,20050530,00:00:00,135.3500,134.5200,135.4800,134.6900
EURJPY,20050531,00:00:00,134.6900,133.0400,134.7900,133.5000
EURJPY,20050601,00:00:00,133.4900,132.3300,133.6700,132.5100
EURJPY,20050602,00:00:00,132.5200,132.2000,133.0400,132.8700
EURJPY,20050603,00:00:00,132.8700,131.6400,132.8700,131.6900
EURJPY,20050606,00:00:00,131.6900,130.9300,131.8700,131.0500
EURJPY,20050607,00:00:00,131.0500,130.7000,131.4300,130.9600
EURJPY,20050608,00:00:00,130.9500,130.7800,131.8600,131.1900
EURJPY,20050609,00:00:00,131.2000,130.9000,131.6600,131.3600
EURJPY,20050610,00:00:00,131.3700,131.0500,131.6800,131.6100
EURJPY,20050613,00:00:00,131.5800,131.1700,132.7400,132.6600
EURJPY,20050614,00:00:00,132.6700,131.5500,132.9900,131.6000
EURJPY,20050615,00:00:00,131.6000,131.4300,132.4600,132.3300
EURJPY,20050616,00:00:00,132.3300,131.6200,132.3800,131.8200
EURJPY,20050617,00:00:00,131.8100,131.6200,133.4600,133.4000
EURJPY,20050620,00:00:00,132.7600,132.5100,133.1400,132.8700
EURJPY,20050621,00:00:00,132.8600,131.4500,132.9000,131.8300
EURJPY,20050622,00:00:00,131.8300,131.6500,132.3900,131.9900
EURJPY,20050623,00:00:00,131.9900,130.6100,132.0000,131.0700
EURJPY,20050624,00:00:00,131.0700,130.7900,132.2300,131.9600
EURJPY,20050627,00:00:00,132.1100,132.1100,133.1600,132.9400
EURJPY,20050628,00:00:00,132.9500,132.5200,133.3700,132.5600
EURJPY,20050629,00:00:00,132.5700,132.4500,133.4800,133.2500
EURJPY,20050630,00:00:00,133.2500,133.0800,134.3600,133.9300
EURJPY,20050701,00:00:00,133.8900,133.3900,134.2600,133.5100
EURJPY,20050704,00:00:00,133.3600,132.5100,133.3900,132.7700
EURJPY,20050705,00:00:00,132.7700,132.7000,133.3300,133.0600
EURJPY,20050706,00:00:00,133.0800,132.9000,133.9100,133.8600
EURJPY,20050707,00:00:00,133.8700,133.4100,134.3300,133.8500
EURJPY,20050708,00:00:00,133.8500,133.5500,134.2200,134.1300
EURJPY,20050711,00:00:00,134.2700,134.0400,135.1300,134.8800
EURJPY,20050712,00:00:00,134.8800,134.6100,135.7300,135.6700
EURJPY,20050713,00:00:00,135.6900,135.1300,135.8200,135.1900
EURJPY,20050714,00:00:00,135.2000,134.7900,135.9200,135.6400
EURJPY,20050715,00:00:00,135.6300,134.9200,136.0000,135.0900
EURJPY,20050718,00:00:00,134.9700,134.6500,135.5000,134.8800
EURJPY,20050719,00:00:00,134.8800,134.7600,135.8100,135.6500
EURJPY,20050720,00:00:00,135.6400,135.6200,137.1800,137.0600
EURJPY,20050721,00:00:00,137.0800,133.5600,137.2000,134.2000
EURJPY,20050722,00:00:00,134.1800,134.0300,135.3200,134.2700
EURJPY,20050725,00:00:00,134.2800,134.1600,135.1700,134.4500
EURJPY,20050726,00:00:00,134.4500,134.3700,135.2300,135.2300
EURJPY,20050727,00:00:00,135.2100,134.8500,135.7700,135.5900
EURJPY,20050728,00:00:00,135.6000,135.3300,136.2600,136.0000
EURJPY,20050729,00:00:00,136.0100,135.7200,136.3500,136.2800
EURJPY,20050801,00:00:00,136.5300,136.3800,136.9800,136.7700
EURJPY,20050802,00:00:00,136.7700,135.7500,136.8200,135.8500
EURJPY,20050803,00:00:00,135.8400,135.7500,137.1400,137.0500
EURJPY,20050804,00:00:00,137.0500,136.6600,137.8500,137.7700
EURJPY,20050805,00:00:00,137.7600,137.6300,138.4000,138.2900
EURJPY,20050808,00:00:00,138.4300,138.0200,138.8100,138.4900
EURJPY,20050809,00:00:00,138.4900,138.1900,138.7200,138.4400
EURJPY,20050810,00:00:00,138.4500,136.5600,138.4900,137.0300
EURJPY,20050811,00:00:00,137.0400,136.5000,137.1200,136.7900
EURJPY,20050812,00:00:00,136.7900,135.9500,136.9300,136.0600
EURJPY,20050815,00:00:00,136.2500,135.0000,136.2900,135.1600
EURJPY,20050816,00:00:00,135.1600,134.5400,135.4600,135.4000
EURJPY,20050817,00:00:00,135.4100,134.6500,135.5500,134.7500
EURJPY,20050818,00:00:00,134.7600,134.3900,135.4100,134.5600
EURJPY,20050819,00:00:00,134.5600,134.1500,134.6900,134.2800
EURJPY,20050822,00:00:00,134.3400,133.5100,134.4600,134.1100
EURJPY,20050823,00:00:00,134.1100,133.8400,134.7800,134.4300
EURJPY,20050824,00:00:00,134.4500,134.3600,135.2600,135.2500
EURJPY,20050825,00:00:00,135.2600,134.8000,135.5600,135.3400
EURJPY,20050826,00:00:00,135.3100,134.8400,135.6700,135.3800
EURJPY,20050829,00:00:00,135.2200,135.0900,136.0900,135.2800
EURJPY,20050830,00:00:00,135.2700,135.0800,136.0900,135.9000
EURJPY,20050831,00:00:00,135.9000,135.7800,136.7400,136.4800
EURJPY,20050901,00:00:00,136.5100,136.4100,137.3500,137.2200
EURJPY,20050902,00:00:00,137.1900,137.0800,137.7700,137.5200
EURJPY,20050905,00:00:00,137.5200,136.5500,137.6400,136.9100
EURJPY,20050906,00:00:00,136.8900,136.3500,136.9800,136.6200
EURJPY,20050907,00:00:00,136.6100,136.2900,137.3900,136.5600
EURJPY,20050908,00:00:00,136.5500,136.5500,137.2900,137.0000
EURJPY,20050909,00:00:00,137.0000,136.1000,137.5600,136.1600
EURJPY,20050912,00:00:00,135.4000,134.8700,135.7700,135.4700
EURJPY,20050913,00:00:00,135.4800,135.4000,136.2500,135.7600
EURJPY,20050914,00:00:00,135.7600,135.2900,136.0700,135.5200
EURJPY,20050915,00:00:00,135.5000,134.5300,135.7200,135.2700
EURJPY,20050916,00:00:00,135.2600,135.2500,136.3900,136.2100
EURJPY,20050919,00:00:00,135.5900,135.0100,135.7600,135.3100
EURJPY,20050920,00:00:00,135.3100,135.1400,135.9400,135.6800
EURJPY,20050921,00:00:00,135.6900,135.5300,136.2600,136.0100
EURJPY,20050922,00:00:00,136.0100,135.4000,136.4900,135.6100
EURJPY,20050923,00:00:00,135.6400,134.8900,135.7600,135.4300
EURJPY,20050926,00:00:00,135.2200,134.9800,135.6800,135.3700
EURJPY,20050927,00:00:00,135.3800,135.3500,136.2200,136.0700
EURJPY,20050928,00:00:00,136.0700,135.7900,136.2200,136.1000
EURJPY,20050929,00:00:00,136.1000,135.7300,136.3700,136.1400
EURJPY,20050930,00:00:00,136.1300,135.9600,136.8300,136.4300
EURJPY,20051003,00:00:00,136.4200,135.8800,136.7300,136.0400
EURJPY,20051004,00:00:00,136.0400,135.9100,136.4700,136.2400
EURJPY,20051005,00:00:00,136.2500,135.8400,136.7000,136.6600
EURJPY,20051006,00:00:00,136.5800,136.5600,138.0200,137.9600
