<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
GBPJPY,20040810,00:00:00,203.7100,203.0800,203.9300,203.2700
GBPJPY,20040811,00:00:00,203.2800,202.1300,203.7100,202.8700
GBPJPY,20040812,00:00:00,202.8500,201.9100,203.1200,201.9500
GBPJPY,20040813,00:00:00,201.9300,201.9000,204.0500,203.8900
GBPJPY,20040816,00:00:00,203.7000,203.0500,204.7200,203.2300
GBPJPY,20040817,00:00:00,203.2300,200.6200,203.5200,200.7000
GBPJPY,20040818,00:00:00,200.7300,199.1900,201.3500,199.4700
GBPJPY,20040819,00:00:00,199.4700,199.2300,200.5400,200.3200
GBPJPY,20040820,00:00:00,200.3100,198.3600,200.6100,198.5300
GBPJPY,20040823,00:00:00,198.5800,198.1500,199.3000,198.4500
GBPJPY,20040824,00:00:00,198.4200,195.7300,198.8000,196.4700
GBPJPY,20040825,00:00:00,196.4700,196.1400,198.4400,197.6400
GBPJPY,20040826,00:00:00,197.6500,196.3400,198.1400,196.9700
GBPJPY,20040827,00:00:00,196.9800,196.0500,197.3000,196.2400
GBPJPY,20040830,00:00:00,196.2200,196.0800,197.5800,197.2600
GBPJPY,20040831,00:00:00,197.2900,196.2400,197.8200,196.7100
GBPJPY,20040901,00:00:00,196.6300,195.9600,196.9900,196.1800
GBPJPY,20040902,00:00:00,196.2100,195.3700,196.6000,195.7900
GBPJPY,20040903,00:00:00,195.7800,194.9500,196.5300,196.0600
GBPJPY,20040906,00:00:00,196.1300,195.4500,196.3000,196.0700
GBPJPY,20040907,00:00:00,196.0800,193.6300,196.3200,193.9700
GBPJPY,20040908,00:00:00,193.9600,193.9400,195.4700,195.3300
GBPJPY,20040909,00:00:00,195.3400,194.9700,196.0700,195.9000
GBPJPY,20040910,00:00:00,195.8900,195.7500,197.3100,196.8200
GBPJPY,20040913,00:00:00,196.8900,196.4200,198.5600,197.6800
GBPJPY,20040914,00:00:00,197.6800,196.7900,197.9700,196.8500
GBPJPY,20040915,00:00:00,196.8500,195.0600,197.0500,195.4600
GBPJPY,20040916,00:00:00,195.4700,195.0800,196.6700,196.4600
GBPJPY,20040917,00:00:00,196.4500,196.1900,197.8600,197.0700
GBPJPY,20040920,00:00:00,196.9600,195.7000,197.3500,196.1800
GBPJPY,20040921,00:00:00,196.1700,196.1000,197.6700,197.1700
GBPJPY,20040922,00:00:00,197.1600,196.9000,198.4500,198.3400
GBPJPY,20040923,00:00:00,198.3500,198.1800,199.6700,199.0500
GBPJPY,20040924,00:00:00,199.0600,198.4800,200.0800,199.5800
GBPJPY,20040927,00:00:00,199.5000,199.5000,201.3900,201.2600
GBPJPY,20040928,00:00:00,201.2600,201.1900,202.4000,201.9000
GBPJPY,20040929,00:00:00,201.9100,199.2000,201.9400,199.5800
GBPJPY,20040930,00:00:00,199.5800,198.8100,200.2300,199.4400
GBPJPY,20041001,00:00:00,199.4400,197.6400,199.6600,198.5400
GBPJPY,20041004,00:00:00,198.8400,197.5700,198.9900,197.7100
GBPJPY,20041005,00:00:00,197.7100,197.5100,198.3600,198.1400
GBPJPY,20041006,00:00:00,198.1700,197.5700,198.9000,198.0500
GBPJPY,20041007,00:00:00,198.0100,197.5400,198.3100,198.0700
GBPJPY,20041008,00:00:00,198.0400,196.1000,198.2300,196.3100
GBPJPY,20041011,00:00:00,196.4900,195.8700,196.6500,196.5600
GBPJPY,20041012,00:00:00,196.5800,196.0200,197.0400,196.4500
GBPJPY,20041013,00:00:00,196.4400,195.8700,197.0500,196.8600
GBPJPY,20041014,00:00:00,196.8700,196.4100,197.2800,196.8700
GBPJPY,20041015,00:00:00,196.9100,196.2000,197.2500,196.9100
GBPJPY,20041018,00:00:00,196.9700,196.3400,197.4900,196.4000
GBPJPY,20041019,00:00:00,196.4100,195.2100,196.6000,195.4200
GBPJPY,20041020,00:00:00,195.4200,195.3100,196.8600,196.7700
GBPJPY,20041021,00:00:00,196.7400,195.7200,197.0500,196.5000
GBPJPY,20041022,00:00:00,196.5100,195.6800,196.9800,195.8600
GBPJPY,20041025,00:00:00,196.3300,195.3400,196.7200,196.4900
GBPJPY,20041026,00:00:00,196.5100,195.4300,196.8000,196.0600
GBPJPY,20041027,00:00:00,196.0800,194.3800,196.4400,194.6000
GBPJPY,20041028,00:00:00,194.6700,193.9200,195.2300,194.4700
GBPJPY,20041029,00:00:00,194.4600,193.7500,194.6600,194.4300
GBPJPY,20041101,00:00:00,194.5900,194.5100,195.3800,195.1100
GBPJPY,20041102,00:00:00,195.1100,194.7700,195.5800,195.2500
GBPJPY,20041103,00:00:00,195.2600,194.8100,196.7200,196.3200
GBPJPY,20041104,00:00:00,196.3200,195.1000,196.5300,195.5500
GBPJPY,20041105,00:00:00,195.5400,194.9000,196.0800,195.9600
GBPJPY,20041108,00:00:00,195.8600,195.3500,196.3000,195.8300
GBPJPY,20041109,00:00:00,195.8300,195.5100,196.5200,196.1300
GBPJPY,20041110,00:00:00,196.1300,196.0800,197.9100,197.5000
GBPJPY,20041111,00:00:00,197.5100,196.2600,197.6000,196.2900
GBPJPY,20041112,00:00:00,196.3100,195.1900,196.7400,195.9200
GBPJPY,20041115,00:00:00,196.0100,194.2300,196.0100,194.4600
GBPJPY,20041116,00:00:00,194.4800,194.4500,195.4900,195.3300
GBPJPY,20041117,00:00:00,195.3400,192.8400,195.5000,193.5100
GBPJPY,20041118,00:00:00,193.4800,192.5100,193.5700,192.5900
GBPJPY,20041119,00:00:00,192.5900,190.9800,193.0800,191.4900
GBPJPY,20041122,00:00:00,191.5500,191.0100,191.9900,191.8400
GBPJPY,20041123,00:00:00,191.8400,191.4400,193.6400,193.1600
GBPJPY,20041124,00:00:00,193.1900,192.7700,193.7900,193.5700
GBPJPY,20041125,00:00:00,193.5800,192.9700,193.9900,193.8400
GBPJPY,20041126,00:00:00,193.7800,193.6800,194.9700,194.3200
GBPJPY,20041129,00:00:00,194.1400,193.8900,194.9500,194.7700
GBPJPY,20041130,00:00:00,194.7800,194.4500,196.9100,196.6700
GBPJPY,20041201,00:00:00,196.6600,196.2200,198.5400,198.4900
GBPJPY,20041202,00:00:00,198.5100,197.4300,198.7200,198.4700
GBPJPY,20041203,00:00:00,198.4600,198.0500,199.0600,198.3800
GBPJPY,20041206,00:00:00,198.2800,198.0300,200.6700,199.8800
GBPJPY,20041207,00:00:00,199.9000,199.1500,200.3400,200.1000
GBPJPY,20041208,00:00:00,200.0900,199.7400,201.9700,201.3300
GBPJPY,20041209,00:00:00,201.3400,199.7200,201.7100,201.4400
GBPJPY,20041210,00:00:00,201.4300,200.9000,202.3000,201.4000
GBPJPY,20041213,00:00:00,201.5400,200.6800,201.9000,201.5000
GBPJPY,20041214,00:00:00,201.5000,201.1900,203.6300,203.4100
GBPJPY,20041215,00:00:00,203.4100,201.6900,203.4800,202.3800
GBPJPY,20041216,00:00:00,202.3900,201.5500,203.0000,202.1500
GBPJPY,20041217,00:00:00,202.1400,201.5200,202.7400,202.3400
GBPJPY,20041220,00:00:00,202.2400,202.1500,203.3700,202.7900
GBPJPY,20041221,00:00:00,202.7900,200.8000,202.8100,201.3000
GBPJPY,20041222,00:00:00,201.3300,198.6300,201.4500,199.7000
GBPJPY,20041223,00:00:00,199.7200,198.6600,199.9000,199.2500
GBPJPY,20041224,00:00:00,199.2800,198.8900,199.9000,199.4300
GBPJPY,20041227,00:00:00,199.4500,198.9500,199.9500,199.1800
GBPJPY,20041228,00:00:00,199.2000,198.5700,200.0100,198.6700
GBPJPY,20041229,00:00:00,198.6800,198.4700,199.8000,198.9900
GBPJPY,20041230,00:00:00,199.0000,197.8700,199.7000,198.4400
GBPJPY,20041231,00:00:00,198.4400,196.2500,198.4600,196.4200
GBPJPY,20050103,00:00:00,196.9000,195.3500,197.0300,195.9100
GBPJPY,20050104,00:00:00,195.8900,195.1000,197.0100,196.5700
GBPJPY,20050105,00:00:00,196.5400,195.6000,196.9500,196.1500
GBPJPY,20050106,00:00:00,196.1800,195.8400,197.2500,196.9000
GBPJPY,20050107,00:00:00,196.8800,195.4300,196.8900,195.8500
GBPJPY,20050110,00:00:00,195.9700,195.0800,196.2800,195.5800
GBPJPY,20050111,00:00:00,195.6100,193.6200,195.7600,194.1800
GBPJPY,20050112,00:00:00,194.1800,192.6000,194.3100,193.5300
GBPJPY,20050113,00:00:00,193.5400,192.4500,193.8100,192.6600
GBPJPY,20050114,00:00:00,192.6600,190.0700,193.1300,190.7200
GBPJPY,20050117,00:00:00,190.7900,189.5300,191.3200,189.9100
GBPJPY,20050118,00:00:00,189.8900,189.7400,192.3800,190.5900
GBPJPY,20050119,00:00:00,190.5800,190.4600,192.7800,192.2700
GBPJPY,20050120,00:00:00,192.3000,191.6000,193.9500,193.5800
GBPJPY,20050121,00:00:00,193.5800,192.4400,194.2200,192.9900
GBPJPY,20050124,00:00:00,193.1100,192.6300,193.7800,192.7900
GBPJPY,20050125,00:00:00,192.8000,192.4600,194.4800,193.8000
GBPJPY,20050126,00:00:00,193.7800,193.0100,194.4100,194.0900
GBPJPY,20050127,00:00:00,194.1000,193.5600,194.8700,194.2000
GBPJPY,20050128,00:00:00,194.2700,194.1500,195.3000,195.1500
GBPJPY,20050131,00:00:00,195.4100,194.6700,195.4500,195.1700
GBPJPY,20050201,00:00:00,195.1600,194.9400,195.7100,195.1400
GBPJPY,20050202,00:00:00,195.2000,194.9300,195.9600,195.6000
GBPJPY,20050203,00:00:00,195.6000,195.2900,196.8800,196.5800
GBPJPY,20050204,00:00:00,196.5700,194.7200,196.6900,195.0600
GBPJPY,20050207,00:00:00,195.7400,194.5400,195.8900,194.5700
GBPJPY,20050208,00:00:00,194.5200,194.5000,196.6000,196.1400
GBPJPY,20050209,00:00:00,196.1200,195.6500,196.8500,196.1500
GBPJPY,20050210,00:00:00,196.1400,196.0500,197.9600,197.7000
GBPJPY,20050211,00:00:00,197.7200,196.8100,197.7400,197.5300
GBPJPY,20050214,00:00:00,197.1700,196.3500,198.6600,198.2800
GBPJPY,20050215,00:00:00,198.2900,197.1900,198.7200,197.9600
GBPJPY,20050216,00:00:00,197.9400,197.5700,198.9900,198.5100
GBPJPY,20050217,00:00:00,198.5200,198.3200,200.0900,199.9700
GBPJPY,20050218,00:00:00,199.9700,199.1900,200.5000,200.0900
GBPJPY,20050221,00:00:00,200.2300,199.7600,200.6200,199.8900
GBPJPY,20050222,00:00:00,199.9200,198.2300,200.1600,198.9600
GBPJPY,20050223,00:00:00,198.9700,198.9500,200.3400,200.1600
GBPJPY,20050224,00:00:00,200.1500,199.4700,201.5400,201.1200
GBPJPY,20050225,00:00:00,201.1400,200.5000,201.9500,201.7400
GBPJPY,20050228,00:00:00,201.7400,200.0600,201.7900,200.7700
GBPJPY,20050301,00:00:00,200.7500,199.9400,201.0000,200.4000
GBPJPY,20050302,00:00:00,200.4100,199.9700,200.9200,200.4100
GBPJPY,20050303,00:00:00,200.4100,200.0100,200.9600,200.6600
GBPJPY,20050304,00:00:00,200.6800,200.6500,201.5200,201.4300
GBPJPY,20050307,00:00:00,201.4500,200.8500,201.6200,201.3200
GBPJPY,20050308,00:00:00,201.3200,200.8500,201.9900,201.7600
GBPJPY,20050309,00:00:00,201.7300,199.5800,201.9000,200.1300
GBPJPY,20050310,00:00:00,200.1400,199.8300,201.1000,200.0100
GBPJPY,20050311,00:00:00,200.0100,199.5700,200.4300,200.0600
GBPJPY,20050314,00:00:00,200.1400,199.9000,201.4200,200.6600
GBPJPY,20050315,00:00:00,200.6300,199.6900,200.9000,199.9300
GBPJPY,20050316,00:00:00,199.9300,199.6100,200.9500,200.7900
GBPJPY,20050317,00:00:00,200.7600,200.2500,201.3700,201.2100
GBPJPY,20050318,00:00:00,201.1900,200.5400,201.5100,201.0600
GBPJPY,20050321,00:00:00,201.0900,199.1400,201.1500,199.4800
GBPJPY,20050322,00:00:00,199.5100,198.6100,199.7800,199.0100
GBPJPY,20050323,00:00:00,199.0100,197.5700,199.1300,198.0300
GBPJPY,20050324,00:00:00,198.0200,198.0100,199.2500,198.8500
GBPJPY,20050325,00:00:00,198.8600,198.5600,199.0700,198.8200
GBPJPY,20050328,00:00:00,198.8500,198.5300,200.2300,200.0000
GBPJPY,20050329,00:00:00,200.0400,199.9700,201.7700,201.5100
GBPJPY,20050330,00:00:00,201.5300,201.1100,202.5000,201.9900
GBPJPY,20050331,00:00:00,201.9800,200.8000,202.6700,202.5000
GBPJPY,20050401,00:00:00,202.5100,201.9800,202.9800,202.3800
GBPJPY,20050404,00:00:00,202.1600,202.1000,203.1500,203.1000
GBPJPY,20050405,00:00:00,203.1100,203.0100,203.9600,203.4700
GBPJPY,20050406,00:00:00,203.4600,202.9900,204.4100,204.2900
GBPJPY,20050407,00:00:00,204.2800,202.9400,204.4300,203.2400
GBPJPY,20050408,00:00:00,203.2100,202.6700,204.2200,204.1200
GBPJPY,20050411,00:00:00,204.1400,203.4800,204.2700,203.8400
GBPJPY,20050412,00:00:00,203.8400,203.2900,204.6100,203.7700
GBPJPY,20050413,00:00:00,203.7600,202.6600,203.8700,203.3000
GBPJPY,20050414,00:00:00,203.2900,203.0600,203.7100,203.5100
GBPJPY,20050415,00:00:00,203.5300,203.2600,204.1300,203.8800
GBPJPY,20050418,00:00:00,203.8000,203.5100,204.7700,204.4000
GBPJPY,20050419,00:00:00,204.4100,204.0900,205.2800,204.7900
GBPJPY,20050420,00:00:00,204.8300,204.3700,205.3100,205.1700
GBPJPY,20050421,00:00:00,205.1600,203.8100,205.3000,203.9700
GBPJPY,20050422,00:00:00,203.9800,202.4400,204.0100,202.9000
GBPJPY,20050425,00:00:00,202.2600,201.6400,202.6100,202.1000
GBPJPY,20050426,00:00:00,202.1100,201.5800,202.3800,202.1200
GBPJPY,20050427,00:00:00,202.1400,201.3700,202.6100,201.6200
GBPJPY,20050428,00:00:00,201.5800,201.2500,202.4500,202.3800
GBPJPY,20050429,00:00:00,202.3500,199.7500,202.4700,199.9400
GBPJPY,20050502,00:00:00,200.2900,198.7200,200.8600,199.1800
GBPJPY,20050503,00:00:00,199.1700,198.4300,199.3800,198.6300
GBPJPY,20050504,00:00:00,198.6200,197.9400,199.2200,198.8500
GBPJPY,20050505,00:00:00,198.8300,198.4600,199.1300,198.8800
GBPJPY,20050506,00:00:00,198.8400,198.1100,199.1700,198.4100
GBPJPY,20050509,00:00:00,198.6700,198.3400,199.2600,199.2200
GBPJPY,20050510,00:00:00,199.2000,198.2500,199.2300,198.6600
GBPJPY,20050511,00:00:00,198.6100,197.6800,199.3100,198.1000
GBPJPY,20050512,00:00:00,198.0800,197.7800,199.2200,199.1000
GBPJPY,20050513,00:00:00,199.1100,198.3800,199.3800,198.7000
GBPJPY,20050516,00:00:00,198.5300,196.1200,199.0000,196.5200
GBPJPY,20050517,00:00:00,196.5600,195.5800,197.3900,197.1100
GBPJPY,20050518,00:00:00,197.1000,196.3900,197.3800,196.8400
GBPJPY,20050519,00:00:00,196.8900,196.6900,197.7800,197.4900
GBPJPY,20050520,00:00:00,197.4600,197.2300,197.9300,197.4800
GBPJPY,20050523,00:00:00,197.4100,196.7600,197.5700,196.9500
GBPJPY,20050524,00:00:00,196.9400,196.3200,197.1600,196.6700
GBPJPY,20050525,00:00:00,196.6800,196.0700,197.3900,197.0700
GBPJPY,20050526,00:00:00,197.0800,196.3100,197.6500,196.4800
GBPJPY,20050527,00:00:00,196.4900,196.2700,197.0800,196.8900
GBPJPY,20050530,00:00:00,196.9700,196.4900,197.1700,196.8300
GBPJPY,20050531,00:00:00,196.8300,195.8700,197.3300,197.1000
GBPJPY,20050601,00:00:00,197.0900,196.2300,197.3600,196.6900
GBPJPY,20050602,00:00:00,196.7000,196.2900,197.0000,196.5400
GBPJPY,20050603,00:00:00,196.5500,195.2200,196.5900,195.3100
GBPJPY,20050606,00:00:00,195.3100,194.0900,195.5100,194.9500
GBPJPY,20050607,00:00:00,194.9500,194.6200,195.6800,195.6000
GBPJPY,20050608,00:00:00,195.5900,195.2900,196.4800,195.5000
GBPJPY,20050609,00:00:00,195.5100,195.3800,196.1200,195.5400
GBPJPY,20050610,00:00:00,195.5400,195.2100,196.8800,196.7900
GBPJPY,20050613,00:00:00,196.8400,196.3300,198.0700,197.9500
GBPJPY,20050614,00:00:00,197.9600,197.3200,198.0100,197.5900
GBPJPY,20050615,00:00:00,197.6000,197.3000,199.2500,198.9400
GBPJPY,20050616,00:00:00,198.9400,198.3300,199.0700,198.5300
GBPJPY,20050617,00:00:00,198.5300,197.9700,199.0100,198.7200
GBPJPY,20050620,00:00:00,198.6500,198.3800,199.7400,199.5000
GBPJPY,20050621,00:00:00,199.5100,197.7400,199.5100,198.0000
GBPJPY,20050622,00:00:00,198.0100,197.7100,198.7500,198.2000
GBPJPY,20050623,00:00:00,198.2100,197.3800,198.2700,197.7100
GBPJPY,20050624,00:00:00,197.7100,197.6300,199.2400,198.8600
GBPJPY,20050627,00:00:00,199.0700,199.0200,200.1100,199.7800
GBPJPY,20050628,00:00:00,199.8000,199.3600,200.2400,199.5600
GBPJPY,20050629,00:00:00,199.5700,198.8200,200.3500,199.4500
GBPJPY,20050630,00:00:00,199.4600,198.1300,199.6900,198.2900
GBPJPY,20050701,00:00:00,198.3100,197.0300,198.9000,197.5300
GBPJPY,20050704,00:00:00,196.7300,195.9000,196.9200,196.1800
GBPJPY,20050705,00:00:00,196.1800,195.8800,196.7100,196.0900
GBPJPY,20050706,00:00:00,196.1100,195.9000,197.2900,196.5400
GBPJPY,20050707,00:00:00,196.5800,194.4800,196.8800,195.2800
GBPJPY,20050708,00:00:00,195.2900,194.5000,195.8100,194.7000
GBPJPY,20050711,00:00:00,194.8600,194.7500,196.6800,196.3400
GBPJPY,20050712,00:00:00,196.3400,195.9200,197.2300,197.0700
GBPJPY,20050713,00:00:00,197.1100,196.3300,197.4000,197.3000
GBPJPY,20050714,00:00:00,197.3000,196.7600,197.6500,197.1700
GBPJPY,20050715,00:00:00,197.1400,196.4900,197.5000,196.5500
GBPJPY,20050718,00:00:00,196.4700,195.3100,196.9100,195.6300
GBPJPY,20050719,00:00:00,195.6300,195.3700,196.5500,196.1700
GBPJPY,20050720,00:00:00,196.1700,195.6300,196.8200,196.3300
GBPJPY,20050721,00:00:00,196.3300,192.6500,196.7900,193.3800
GBPJPY,20050722,00:00:00,193.3700,192.9700,195.0000,193.4300
GBPJPY,20050725,00:00:00,193.6000,193.4000,195.0900,194.6200
GBPJPY,20050726,00:00:00,194.6400,194.4800,195.7200,195.4200
GBPJPY,20050727,00:00:00,195.4100,195.1600,196.2800,195.9600
GBPJPY,20050728,00:00:00,195.9600,195.5200,197.2800,196.8600
GBPJPY,20050729,00:00:00,196.8800,196.4700,197.6100,197.5400
GBPJPY,20050801,00:00:00,197.7200,197.3300,198.6000,198.4700
GBPJPY,20050802,00:00:00,198.4700,196.9100,198.5700,197.3100
GBPJPY,20050803,00:00:00,197.3000,197.1600,198.5000,197.5200
GBPJPY,20050804,00:00:00,197.5200,196.8800,198.4800,198.0300
GBPJPY,20050805,00:00:00,198.0200,197.8900,199.2100,199.2000
GBPJPY,20050808,00:00:00,199.3000,199.1800,200.2200,200.1000
GBPJPY,20050809,00:00:00,200.1000,199.5400,200.2100,199.9200
GBPJPY,20050810,00:00:00,199.9400,198.2200,199.9700,198.7300
GBPJPY,20050811,00:00:00,198.7000,198.1200,199.0700,198.6600
GBPJPY,20050812,00:00:00,198.6800,198.3800,198.9800,198.4600
GBPJPY,20050815,00:00:00,198.7200,197.5300,198.9800,197.9300
GBPJPY,20050816,00:00:00,197.9300,197.3200,198.4000,198.3600
GBPJPY,20050817,00:00:00,198.3500,197.6800,198.7400,198.2600
GBPJPY,20050818,00:00:00,198.2400,198.1500,199.3100,198.1900
GBPJPY,20050819,00:00:00,198.1900,197.8000,198.6800,198.3200
GBPJPY,20050822,00:00:00,198.3500,196.7300,198.5100,197.5300
GBPJPY,20050823,00:00:00,197.5300,197.2400,198.0500,197.9100
GBPJPY,20050824,00:00:00,197.9000,197.8000,198.5500,198.4300
GBPJPY,20050825,00:00:00,198.4300,197.7600,198.7600,198.3500
GBPJPY,20050826,00:00:00,198.3000,197.6500,198.6600,198.5000
GBPJPY,20050829,00:00:00,198.3400,198.2200,199.4000,198.7000
GBPJPY,20050830,00:00:00,198.6900,198.4100,199.1800,198.6000
GBPJPY,20050831,00:00:00,198.5900,198.5000,199.9400,199.4700
GBPJPY,20050901,00:00:00,199.4900,199.4200,201.5300,201.3800
GBPJPY,20050902,00:00:00,201.3500,200.8200,202.3600,202.1200
GBPJPY,20050905,00:00:00,201.8100,201.0600,202.0000,201.2500
GBPJPY,20050906,00:00:00,201.2400,200.9700,202.3800,201.8500
GBPJPY,20050907,00:00:00,201.8100,201.1600,202.6300,202.0100
GBPJPY,20050908,00:00:00,202.0100,201.9900,203.4500,202.8500
GBPJPY,20050909,00:00:00,202.8500,201.5700,203.3600,201.7300
GBPJPY,20050912,00:00:00,201.0000,199.9700,201.6000,200.7200
GBPJPY,20050913,00:00:00,200.7200,200.5700,202.2200,201.6200
GBPJPY,20050914,00:00:00,201.6100,200.9000,202.1500,201.0600
GBPJPY,20050915,00:00:00,201.0500,199.0600,201.5300,199.8600
GBPJPY,20050916,00:00:00,199.8500,199.8100,201.5000,201.3100
GBPJPY,20050919,00:00:00,201.0600,200.4800,201.2500,200.9200
GBPJPY,20050920,00:00:00,200.9000,200.5000,201.5400,201.4100
GBPJPY,20050921,00:00:00,201.4000,200.9400,201.8100,201.5200
GBPJPY,20050922,00:00:00,201.5100,199.5600,201.9800,199.8200
GBPJPY,20050923,00:00:00,199.8200,198.8400,200.1200,199.8100
GBPJPY,20050926,00:00:00,199.2500,198.9600,199.7300,199.4500
GBPJPY,20050927,00:00:00,199.4700,199.2300,200.4300,200.1100
GBPJPY,20050928,00:00:00,200.1200,199.3900,200.3500,199.8100
GBPJPY,20050929,00:00:00,199.8000,198.9400,200.0000,199.2000
GBPJPY,20050930,00:00:00,199.1800,198.8900,200.6400,200.1800
GBPJPY,20051003,00:00:00,199.9100,199.7900,200.5900,200.2500
GBPJPY,20051004,00:00:00,200.2500,200.1500,201.2000,201.0300
GBPJPY,20051005,00:00:00,201.0400,200.2100,201.1500,201.0600
GBPJPY,20051006,00:00:00,200.8900,200.8900,201.9900,201.4600
GBPJPY,20051007,00:00:00,201.4800,200.0700,201.6000,200.2900
GBPJPY,20051010,00:00:00,200.1700,199.8500,200.5400,200.3400
GBPJPY,20051011,00:00:00,200.3400,199.1800,200.4300,199.8800
GBPJPY,20051012,00:00:00,199.8700,199.5100,200.5500,200.3500
GBPJPY,20051013,00:00:00,200.3500,200.1600,201.3800,200.9600
GBPJPY,20051014,00:00:00,201.0000,200.6600,201.8100,201.7400
GBPJPY,20051017,00:00:00,201.7800,201.1700,201.9800,201.5300
GBPJPY,20051018,00:00:00,201.5400,201.3800,202.6300,202.4900
GBPJPY,20051019,00:00:00,202.5000,201.9900,203.7600,203.4600
GBPJPY,20051020,00:00:00,203.4500,203.2400,204.7000,204.5300
GBPJPY,20051021,00:00:00,204.5400,204.3700,205.5500,204.8500
GBPJPY,20051024,00:00:00,204.6500,203.7200,204.7900,204.1300
GBPJPY,20051025,00:00:00,204.1400,203.7600,205.3600,205.1200
GBPJPY,20051026,00:00:00,205.1400,204.7700,205.8100,205.7000
GBPJPY,20051027,00:00:00,205.6900,205.2500,206.3500,205.7500
GBPJPY,20051028,00:00:00,205.7400,205.0100,205.8500,205.1300
GBPJPY,20051031,00:00:00,205.2500,205.1400,206.5700,206.0500
GBPJPY,20051101,00:00:00,206.1100,205.4100,206.5800,206.1000
GBPJPY,20051102,00:00:00,206.1100,205.8100,207.6800,207.6600
GBPJPY,20051103,00:00:00,207.6500,207.1900,207.9900,207.6000
GBPJPY,20051104,00:00:00,207.5700,206.4000,208.1100,207.2000
GBPJPY,20051107,00:00:00,206.6100,204.8300,206.8200,205.1000
GBPJPY,20051108,00:00:00,205.1000,203.8500,205.1200,204.5700
GBPJPY,20051109,00:00:00,204.5100,203.7600,205.0100,204.9500
GBPJPY,20051110,00:00:00,204.9400,204.8500,206.2200,205.5300
GBPJPY,20051111,00:00:00,205.5300,204.7900,205.6600,205.3200
GBPJPY,20051114,00:00:00,205.6900,205.3000,207.0900,206.2900
GBPJPY,20051115,00:00:00,206.2900,206.0300,206.8300,206.2500
GBPJPY,20051116,00:00:00,206.3000,204.1400,206.9300,204.7100
GBPJPY,20051117,00:00:00,204.7000,203.7200,204.8200,204.1500
GBPJPY,20051118,00:00:00,204.1400,203.7800,204.7900,204.6000
GBPJPY,20051121,00:00:00,204.5700,203.9300,205.0400,204.1600
GBPJPY,20051122,00:00:00,204.1700,203.4900,204.7500,204.5100
