<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
GBPCHF,20030117,00:00:00,2.2127,2.2065,2.2176,2.2077
GBPCHF,20030120,00:00:00,2.2088,2.1984,2.2121,2.1987
GBPCHF,20030121,00:00:00,2.1988,2.1972,2.2069,2.2049
GBPCHF,20030122,00:00:00,2.2048,2.1987,2.2113,2.2109
GBPCHF,20030123,00:00:00,2.2108,2.2026,2.2141,2.2107
GBPCHF,20030124,00:00:00,2.2106,2.2063,2.2212,2.2098
GBPCHF,20030127,00:00:00,2.2085,2.2046,2.2176,2.2137
GBPCHF,20030128,00:00:00,2.2137,2.2118,2.2291,2.2235
GBPCHF,20030129,00:00:00,2.2236,2.2184,2.2377,2.2359
GBPCHF,20030130,00:00:00,2.2360,2.2317,2.2514,2.2430
GBPCHF,20030131,00:00:00,2.2429,2.2372,2.2521,2.2461
GBPCHF,20030203,00:00:00,2.2429,2.2309,2.2544,2.2351
GBPCHF,20030204,00:00:00,2.2352,2.2161,2.2370,2.2206
GBPCHF,20030205,00:00:00,2.2205,2.2148,2.2405,2.2317
GBPCHF,20030206,00:00:00,2.2318,2.2109,2.2372,2.2175
GBPCHF,20030207,00:00:00,2.2174,2.2068,2.2195,2.2096
GBPCHF,20030210,00:00:00,2.2116,2.2094,2.2266,2.2248
GBPCHF,20030211,00:00:00,2.2249,2.2088,2.2260,2.2131
GBPCHF,20030212,00:00:00,2.2131,2.2054,2.2163,2.2159
GBPCHF,20030213,00:00:00,2.2160,2.1928,2.2168,2.1948
GBPCHF,20030214,00:00:00,2.1947,2.1923,2.2026,2.1981
GBPCHF,20030217,00:00:00,2.1997,2.1885,2.2065,2.1924
GBPCHF,20030218,00:00:00,2.1923,2.1847,2.1947,2.1892
GBPCHF,20030219,00:00:00,2.1893,2.1817,2.1922,2.1822
GBPCHF,20030220,00:00:00,2.1821,2.1587,2.1880,2.1615
GBPCHF,20030221,00:00:00,2.1614,2.1502,2.1642,2.1559
GBPCHF,20030224,00:00:00,2.1604,2.1495,2.1654,2.1530
GBPCHF,20030225,00:00:00,2.1531,2.1271,2.1559,2.1372
GBPCHF,20030226,00:00:00,2.1372,2.1357,2.1477,2.1456
GBPCHF,20030227,00:00:00,2.1457,2.1363,2.1523,2.1493
GBPCHF,20030228,00:00:00,2.1494,2.1259,2.1514,2.1286
GBPCHF,20030303,00:00:00,2.1309,2.1097,2.1362,2.1124
GBPCHF,20030304,00:00:00,2.1123,2.1101,2.1200,2.1114
GBPCHF,20030305,00:00:00,2.1113,2.1088,2.1319,2.1313
GBPCHF,20030306,00:00:00,2.1313,2.1279,2.1428,2.1350
GBPCHF,20030307,00:00:00,2.1350,2.1288,2.1442,2.1403
GBPCHF,20030310,00:00:00,2.1392,2.1193,2.1395,2.1230
GBPCHF,20030311,00:00:00,2.1231,2.1201,2.1365,2.1339
GBPCHF,20030312,00:00:00,2.1340,2.1337,2.1544,2.1540
GBPCHF,20030313,00:00:00,2.1541,2.1517,2.1813,2.1756
GBPCHF,20030314,00:00:00,2.1757,2.1594,2.1785,2.1625
GBPCHF,20030317,00:00:00,2.1594,2.1395,2.1788,2.1693
GBPCHF,20030318,00:00:00,2.1694,2.1598,2.1831,2.1636
GBPCHF,20030319,00:00:00,2.1635,2.1538,2.1806,2.1794
GBPCHF,20030320,00:00:00,2.1793,2.1614,2.1825,2.1722
GBPCHF,20030321,00:00:00,2.1721,2.1661,2.1970,2.1916
GBPCHF,20030324,00:00:00,2.1788,2.1736,2.1841,2.1788
GBPCHF,20030325,00:00:00,2.1789,2.1629,2.1810,2.1774
GBPCHF,20030326,00:00:00,2.1773,2.1700,2.1802,2.1737
GBPCHF,20030327,00:00:00,2.1738,2.1616,2.1791,2.1626
GBPCHF,20030328,00:00:00,2.1625,2.1462,2.1683,2.1589
GBPCHF,20030331,00:00:00,2.1528,2.1347,2.1531,2.1370
GBPCHF,20030401,00:00:00,2.1369,2.1294,2.1438,2.1345
GBPCHF,20030402,00:00:00,2.1346,2.1315,2.1632,2.1622
GBPCHF,20030403,00:00:00,2.1623,2.1544,2.1749,2.1672
GBPCHF,20030404,00:00:00,2.1671,2.1606,2.1731,2.1631
GBPCHF,20030407,00:00:00,2.1686,2.1559,2.1823,2.1597
GBPCHF,20030408,00:00:00,2.1598,2.1533,2.1681,2.1544
GBPCHF,20030409,00:00:00,2.1546,2.1432,2.1652,2.1584
GBPCHF,20030410,00:00:00,2.1585,2.1563,2.1832,2.1809
GBPCHF,20030411,00:00:00,2.1808,2.1776,2.1938,2.1883
GBPCHF,20030414,00:00:00,2.1884,2.1779,2.1952,2.1838
GBPCHF,20030415,00:00:00,2.1839,2.1798,2.1920,2.1837
GBPCHF,20030416,00:00:00,2.1850,2.1599,2.1888,2.1677
GBPCHF,20030417,00:00:00,2.1678,2.1583,2.1750,2.1684
GBPCHF,20030418,00:00:00,2.1683,2.1675,2.1745,2.1704
GBPCHF,20030421,00:00:00,2.1676,2.1657,2.1838,2.1686
GBPCHF,20030422,00:00:00,2.1685,2.1577,2.1735,2.1613
GBPCHF,20030423,00:00:00,2.1614,2.1570,2.1817,2.1793
GBPCHF,20030424,00:00:00,2.1792,2.1656,2.1815,2.1686
GBPCHF,20030425,00:00:00,2.1687,2.1608,2.1769,2.1658
GBPCHF,20030428,00:00:00,2.1670,2.1634,2.1814,2.1780
GBPCHF,20030429,00:00:00,2.1779,2.1674,2.1884,2.1709
GBPCHF,20030430,00:00:00,2.1708,2.1627,2.1753,2.1661
GBPCHF,20030501,00:00:00,2.1662,2.1567,2.1754,2.1661
GBPCHF,20030502,00:00:00,2.1662,2.1524,2.1694,2.1567
GBPCHF,20030505,00:00:00,2.1564,2.1540,2.1650,2.1550
GBPCHF,20030506,00:00:00,2.1549,2.1355,2.1588,2.1384
GBPCHF,20030507,00:00:00,2.1383,2.1087,2.1445,2.1139
GBPCHF,20030508,00:00:00,2.1138,2.0974,2.1270,2.1046
GBPCHF,20030509,00:00:00,2.1047,2.0968,2.1127,2.1061
GBPCHF,20030512,00:00:00,2.1059,2.0930,2.1135,2.1103
GBPCHF,20030513,00:00:00,2.1104,2.1063,2.1204,2.1124
GBPCHF,20030514,00:00:00,2.1125,2.1124,2.1333,2.1332
GBPCHF,20030515,00:00:00,2.1331,2.1271,2.1499,2.1479
GBPCHF,20030516,00:00:00,2.1478,2.1200,2.1478,2.1208
GBPCHF,20030519,00:00:00,2.1101,2.1091,2.1241,2.1199
GBPCHF,20030520,00:00:00,2.1198,2.1149,2.1271,2.1169
GBPCHF,20030521,00:00:00,2.1168,2.1111,2.1279,2.1235
GBPCHF,20030522,00:00:00,2.1236,2.1083,2.1263,2.1168
GBPCHF,20030523,00:00:00,2.1167,2.1067,2.1252,2.1083
GBPCHF,20030526,00:00:00,2.1069,2.1062,2.1196,2.1098
GBPCHF,20030527,00:00:00,2.1099,2.1026,2.1169,2.1101
GBPCHF,20030528,00:00:00,2.1100,2.1089,2.1281,2.1259
GBPCHF,20030529,00:00:00,2.1259,2.1208,2.1399,2.1227
GBPCHF,20030530,00:00:00,2.1228,2.1216,2.1355,2.1260
GBPCHF,20030602,00:00:00,2.1222,2.1193,2.1324,2.1259
GBPCHF,20030603,00:00:00,2.1260,2.1258,2.1426,2.1332
GBPCHF,20030604,00:00:00,2.1331,2.1323,2.1510,2.1503
GBPCHF,20030605,00:00:00,2.1504,2.1466,2.1721,2.1585
GBPCHF,20030606,00:00:00,2.1584,2.1580,2.2028,2.1933
GBPCHF,20030609,00:00:00,2.1872,2.1526,2.2038,2.1640
GBPCHF,20030610,00:00:00,2.1641,2.1602,2.1830,2.1758
GBPCHF,20030611,00:00:00,2.1759,2.1651,2.1862,2.1787
GBPCHF,20030612,00:00:00,2.1789,2.1786,2.1947,2.1858
GBPCHF,20030613,00:00:00,2.1857,2.1592,2.2001,2.1716
GBPCHF,20030616,00:00:00,2.1716,2.1703,2.1960,2.1895
GBPCHF,20030617,00:00:00,2.1894,2.1869,2.2060,2.2047
GBPCHF,20030618,00:00:00,2.2048,2.2014,2.2253,2.2224
GBPCHF,20030619,00:00:00,2.2223,2.1983,2.2360,2.2067
GBPCHF,20030620,00:00:00,2.2068,2.2063,2.2220,2.2074
GBPCHF,20030623,00:00:00,2.2113,2.1979,2.2185,2.2067
GBPCHF,20030624,00:00:00,2.2068,2.2021,2.2167,2.2089
GBPCHF,20030625,00:00:00,2.2090,2.2069,2.2265,2.2220
GBPCHF,20030626,00:00:00,2.2219,2.2214,2.2453,2.2449
GBPCHF,20030627,00:00:00,2.2448,2.2213,2.2448,2.2258
GBPCHF,20030630,00:00:00,2.2265,2.2257,2.2436,2.2353
GBPCHF,20030701,00:00:00,2.2354,2.2247,2.2422,2.2310
GBPCHF,20030702,00:00:00,2.2309,2.2309,2.2453,2.2406
GBPCHF,20030703,00:00:00,2.2405,2.2398,2.2539,2.2518
GBPCHF,20030704,00:00:00,2.2517,2.2446,2.2592,2.2468
GBPCHF,20030707,00:00:00,2.2485,2.2463,2.2653,2.2640
GBPCHF,20030708,00:00:00,2.2639,2.2358,2.2665,2.2365
GBPCHF,20030709,00:00:00,2.2364,2.2152,2.2409,2.2261
GBPCHF,20030710,00:00:00,2.2262,2.2114,2.2372,2.2241
GBPCHF,20030711,00:00:00,2.2242,2.2242,2.2443,2.2409
GBPCHF,20030714,00:00:00,2.2425,2.2078,2.2459,2.2099
GBPCHF,20030715,00:00:00,2.2100,2.1995,2.2206,2.2049
GBPCHF,20030716,00:00:00,2.2050,2.1858,2.2129,2.1956
GBPCHF,20030717,00:00:00,2.1957,2.1758,2.1998,2.1869
GBPCHF,20030718,00:00:00,2.1868,2.1561,2.1912,2.1650
GBPCHF,20030721,00:00:00,2.1528,2.1471,2.1712,2.1665
GBPCHF,20030722,00:00:00,2.1666,2.1635,2.1810,2.1728
GBPCHF,20030723,00:00:00,2.1729,2.1620,2.1764,2.1644
GBPCHF,20030724,00:00:00,2.1645,2.1640,2.1790,2.1762
GBPCHF,20030725,00:00:00,2.1762,2.1645,2.1818,2.1781
GBPCHF,20030728,00:00:00,2.1788,2.1767,2.1938,2.1883
GBPCHF,20030729,00:00:00,2.1882,2.1804,2.1976,2.1953
GBPCHF,20030730,00:00:00,2.1952,2.1942,2.2085,2.2046
GBPCHF,20030731,00:00:00,2.2045,2.2000,2.2159,2.2045
GBPCHF,20030801,00:00:00,2.2044,2.1902,2.2090,2.1948
GBPCHF,20030804,00:00:00,2.1966,2.1651,2.1998,2.1716
GBPCHF,20030805,00:00:00,2.1715,2.1631,2.1807,2.1747
GBPCHF,20030806,00:00:00,2.1748,2.1650,2.1792,2.1771
GBPCHF,20030807,00:00:00,2.1771,2.1730,2.1872,2.1836
GBPCHF,20030808,00:00:00,2.1835,2.1778,2.1897,2.1799
GBPCHF,20030811,00:00:00,2.1804,2.1760,2.1876,2.1823
GBPCHF,20030812,00:00:00,2.1824,2.1775,2.1946,2.1930
GBPCHF,20030813,00:00:00,2.1929,2.1910,2.2047,2.1961
GBPCHF,20030814,00:00:00,2.1960,2.1876,2.2079,2.1935
GBPCHF,20030815,00:00:00,2.1936,2.1834,2.1985,2.1887
GBPCHF,20030818,00:00:00,2.1906,2.1898,2.2136,2.2086
GBPCHF,20030819,00:00:00,2.2085,2.2017,2.2179,2.2029
GBPCHF,20030820,00:00:00,2.2030,2.2021,2.2165,2.2100
GBPCHF,20030821,00:00:00,2.2101,2.2076,2.2312,2.2293
GBPCHF,20030822,00:00:00,2.2294,2.2232,2.2380,2.2307
GBPCHF,20030825,00:00:00,2.2329,2.2209,2.2342,2.2228
GBPCHF,20030826,00:00:00,2.2227,2.2116,2.2330,2.2162
GBPCHF,20030827,00:00:00,2.2161,2.2104,2.2259,2.2219
GBPCHF,20030828,00:00:00,2.2220,2.2189,2.2351,2.2319
GBPCHF,20030829,00:00:00,2.2320,2.2040,2.2332,2.2052
GBPCHF,20030901,00:00:00,2.2107,2.1964,2.2120,2.2004
GBPCHF,20030902,00:00:00,2.2003,2.1992,2.2268,2.2238
GBPCHF,20030903,00:00:00,2.2237,2.2163,2.2278,2.2243
GBPCHF,20030904,00:00:00,2.2244,2.2197,2.2369,2.2238
GBPCHF,20030905,00:00:00,2.2237,2.1970,2.2295,2.1988
GBPCHF,20030908,00:00:00,2.1946,2.1934,2.2098,2.2016
GBPCHF,20030909,00:00:00,2.2015,2.1898,2.2077,2.1934
GBPCHF,20030910,00:00:00,2.1935,2.1920,2.2071,2.2038
GBPCHF,20030911,00:00:00,2.2039,2.1967,2.2134,2.2076
GBPCHF,20030912,00:00:00,2.2077,2.2053,2.2248,2.2107
GBPCHF,20030915,00:00:00,2.2153,2.2040,2.2204,2.2089
GBPCHF,20030916,00:00:00,2.2090,2.2019,2.2194,2.2073
GBPCHF,20030917,00:00:00,2.2072,2.2058,2.2207,2.2195
GBPCHF,20030918,00:00:00,2.2196,2.2171,2.2417,2.2406
GBPCHF,20030919,00:00:00,2.2405,2.2319,2.2464,2.2378
GBPCHF,20030922,00:00:00,2.2407,2.2264,2.2420,2.2327
GBPCHF,20030923,00:00:00,2.2326,2.2287,2.2458,2.2422
GBPCHF,20030924,00:00:00,2.2423,2.2375,2.2476,2.2405
GBPCHF,20030925,00:00:00,2.2406,2.2280,2.2406,2.2293
GBPCHF,20030926,00:00:00,2.2292,2.2256,2.2377,2.2273
GBPCHF,20030929,00:00:00,2.2301,2.2005,2.2332,2.2044
GBPCHF,20030930,00:00:00,2.2045,2.1867,2.2111,2.1909
GBPCHF,20031001,00:00:00,2.1910,2.1789,2.2007,2.1913
GBPCHF,20031002,00:00:00,2.1912,2.1899,2.2050,2.1996
